work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2022,SE,FT,Data Engineer,229914,USD,229914,US,0,US,M
2022,SE,FT,Data Engineer,237690,USD,237690,US,0,US,M
2022,SE,FT,Machine Learning Engineer,221347,USD,221347,US,0,US,M
2022,SE,FT,Machine Learning Engineer,221967,USD,221967,US,0,US,M
2022,MI,FT,Data Analyst,186334,USD,186334,IN,100,IN,S
2022,SE,FT,Data Scientist,202283,USD,202283,US,0,US,M
2022,SE,FT,Data Scientist,220041,USD,220041,US,0,US,M
2022,MI,FT,BI Data Analyst,173483,USD,173483,DE,100,DE,S
2022,SE,FT,Data Scientist,230085,USD,230085,US,0,US,M
2022,SE,FT,Data Scientist,218587,USD,218587,US,0,US,M
2022,SE,FT,Data Engineer,223712,USD,223712,US,0,US,M
2022,SE,FT,Data Engineer,193467,USD,193467,US,0,US,M
2022,SE,FT,Data Architect,215208,USD,215208,US,0,US,M
2022,SE,FT,Data Architect,228537,USD,228537,US,0,US,M
2022,EN,FT,Data Analyst,160723,USD,160723,AR,100,AR,L
2022,EN,FT,Data Scientist,175407,USD,175407,BE,100,BE,L
2022,MI,FT,Lead Data Scientist,176757,USD,176757,GB,50,GB,S
2022,SE,FT,Data Architect,218993,USD,218993,US,0,US,M
2022,SE,FT,Data Architect,225143,USD,225143,US,0,US,M
2022,SE,FT,Data Science Manager,242957,USD,242957,US,100,US,L
2022,SE,FT,Data Science Manager,252022,USD,252022,US,100,US,L
2022,SE,FT,Data Engineer,260615,USD,260615,US,100,US,L
2022,SE,FT,Data Engineer,255181,USD,255181,US,100,US,L
2022,MI,FT,Data Engineer,176268,USD,176268,US,0,US,M
2022,MI,FT,Data Engineer,185988,USD,185988,US,0,US,M
2022,SE,FT,Data Engineer,231867,USD,231867,US,0,US,M
2022,SE,FT,Data Engineer,198723,USD,198723,US,0,US,M
2022,SE,FT,Machine Learning Engineer,270796,USD,270796,US,100,US,L
2022,SE,FT,Machine Learning Engineer,252868,USD,252868,US,100,US,L
2022,SE,FT,Data Engineer,238401,USD,238401,US,100,US,M
2022,SE,FT,Data Engineer,247653,USD,247653,US,100,US,M
2022,EN,FT,Machine Learning Engineer,155454,USD,155454,US,50,US,L
2022,MI,FT,Machine Learning Engineer,178394,USD,178394,US,0,US,M
2022,MI,FT,Machine Learning Engineer,183440,USD,183440,US,0,US,M
2022,SE,FT,Data Scientist,245303,USD,245303,US,100,US,L
2022,SE,FT,Data Scientist,275500,USD,275500,US,100,US,L
2022,MI,FT,Data Analyst,172228,USD,172228,US,0,US,M
2022,MI,FT,Data Analyst,175839,USD,175839,US,0,US,M
2022,SE,FT,Machine Learning Scientist,229850,USD,229850,US,0,US,M
2022,SE,FT,Machine Learning Scientist,212987,USD,212987,US,0,US,M
2022,EN,FT,Data Analyst,167756,USD,167756,US,100,US,L
2021,EN,FT,Machine Learning Research Engineer,156005,USD,156005,IN,100,IN,M
2022,MI,FT,Data Scientist,210709,USD,210709,IN,100,ID,L
2022,EN,FT,Applied Data Scientist,144380,USD,144380,AT,50,AT,M
2021,SE,FT,Cloud Data Architect,235553,USD,235553,US,50,US,L
2022,EX,FT,Research Scientist,270742,USD,270742,NL,0,NL,L
2022,MI,FT,Data Scientist,198555,USD,198555,GB,100,GB,M
2022,SE,FT,Analytics Engineer,231440,USD,231440,AR,100,US,S
2022,EX,FT,Data Science Manager,264720,USD,264720,US,0,US,M
2022,EX,FT,Data Science Manager,267200,USD,267200,US,0,US,M
2022,SE,FT,Data Engineer,241605,USD,241605,US,100,US,M
2022,SE,FT,Data Engineer,218081,USD,218081,US,100,US,M
2022,EN,FT,Data Analyst,152911,USD,152911,US,100,US,S
2022,MI,FT,Data Analyst,194925,USD,194925,US,100,US,M
2022,SE,FT,Applied Machine Learning Scientist,270264,USD,270264,FR,100,GB,L
2022,EN,FT,Data Scientist,120911,USD,120911,BE,50,BE,S
2022,MI,FL,Applied Machine Learning Scientist,192496,USD,192496,IN,100,IN,S
2022,SE,FT,Data Engineer,232593,USD,232593,US,0,US,M
2022,SE,FT,Data Engineer,229930,USD,229930,US,0,US,M
2022,MI,FT,Analytics Engineer,183205,USD,183205,US,0,US,M
2022,MI,FT,Analytics Engineer,177420,USD,177420,US,0,US,M
2022,SE,FT,Data Engineer,237693,USD,237693,US,0,US,M
2022,SE,FT,Data Engineer,224982,USD,224982,US,0,US,M
2022,SE,FT,Data Architect,199516,USD,199516,US,0,US,M
2022,SE,FT,Data Architect,209705,USD,209705,US,0,US,M
2022,SE,FT,Data Engineer,221071,USD,221071,US,0,US,M
2022,SE,FT,Data Engineer,227016,USD,227016,US,0,US,M
2022,EN,FT,Analytics Engineer,164721,USD,164721,US,50,US,L
2022,SE,FT,Data Engineer,257914,USD,257914,US,0,US,L
2022,SE,FT,Data Engineer,219908,USD,219908,US,0,US,L
2022,SE,FT,Data Scientist,246421,USD,246421,US,0,US,L
2022,SE,FT,Data Scientist,222904,USD,222904,US,0,US,L
2022,SE,FT,Data Specialist,264008,USD,264008,US,100,US,L
2022,SE,FT,Data Specialist,253767,USD,253767,US,100,US,L
2022,EN,FT,Machine Learning Engineer,181930,USD,181930,GB,100,GB,L
2022,EN,FT,Data Analyst,137142,USD,137142,FR,50,FR,M
2022,MI,FT,Data Engineer,198639,USD,198639,GB,0,GB,M
2022,MI,FT,Data Engineer,195789,USD,195789,GB,0,GB,M
2022,MI,FT,Data Scientist,181696,USD,181696,DE,100,DE,S
2022,SE,FT,Data Science Manager,222947,USD,222947,US,0,US,M
2022,SE,FT,Data Science Manager,231451,USD,231451,US,0,US,M
2022,SE,FT,Data Engineer,224825,USD,224825,US,100,US,M
2022,SE,FT,Data Engineer,243557,USD,243557,US,100,US,M
2022,MI,FT,Data Scientist,209475,USD,209475,GB,50,GB,M
2022,SE,FT,Data Analyst,245335,USD,245335,US,100,US,M
2022,SE,FT,Data Analyst,223752,USD,223752,US,100,US,M
2022,SE,FT,Machine Learning Engineer,241233,USD,241233,US,100,US,M
2022,SE,FT,Machine Learning Engineer,221396,USD,221396,US,100,US,M
2022,SE,FT,Data Analyst,239362,USD,239362,US,100,US,M
2022,SE,FT,Data Analyst,237902,USD,237902,US,100,US,M
2022,SE,FT,Data Scientist,232282,USD,232282,US,100,US,L
2022,SE,FT,Data Scientist,240771,USD,240771,US,100,US,L
2022,SE,FT,Data Engineer,229905,USD,229905,US,100,US,M
2022,SE,FT,Data Engineer,229692,USD,229692,US,100,US,M
2022,MI,FT,Data Engineer,168799,USD,168799,GB,0,GB,M
2022,MI,FT,Data Engineer,187963,USD,187963,GB,0,GB,M
2022,SE,FT,Data Analyst,235514,USD,235514,US,100,US,M
2022,SE,FT,Data Analyst,230170,USD,230170,US,100,US,M
2022,EN,FT,Data Engineer,164238,USD,164238,US,100,US,L
2022,EN,FT,Data Engineer,185873,USD,185873,US,100,US,L
2020,EN,FT,Data Engineer,183146,USD,183146,IN,100,IN,L
2020,EN,FT,Data Engineer,157502,USD,157502,IN,100,IN,L
2022,SE,FT,Data Scientist,237360,USD,237360,US,0,US,L
2022,SE,FT,Data Scientist,250589,USD,250589,US,0,US,L
2022,SE,FT,Business Data Analyst,247407,USD,247407,US,100,US,L
2022,MI,FT,Data Scientist,188028,USD,188028,TR,50,TR,M
2022,MI,FT,Data Analyst,196367,USD,196367,SG,50,SG,M
2022,MI,FT,AI Scientist,167408,USD,167408,US,100,US,M
2022,EN,FT,Machine Learning Developer,192605,USD,192605,US,100,US,L
2022,MI,FT,Data Scientist,215571,USD,215571,US,100,US,L
2022,SE,FT,Data Engineer,228366,USD,228366,US,100,US,M
2022,SE,FT,Data Engineer,232230,USD,232230,US,100,US,M
2022,SE,FT,Data Analyst,232049,USD,232049,US,100,US,M
2022,SE,FT,Data Analyst,211744,USD,211744,US,100,US,M
2022,MI,FT,Machine Learning Scientist,215322,USD,215322,EG,100,EG,M
2022,SE,FT,Data Scientist,255195,USD,255195,US,100,US,L
2022,SE,FT,Data Scientist,260011,USD,260011,US,100,US,L
2022,SE,FT,Machine Learning Engineer,268308,USD,268308,US,100,US,L
2022,SE,FT,Machine Learning Engineer,244657,USD,244657,US,100,US,L
2020,EN,FT,Data Analyst,148176,USD,148176,PT,100,PT,M
2022,EN,FT,Data Analyst,159291,USD,159291,ID,0,ID,L
2022,SE,FT,Data Engineer,243451,USD,243451,US,100,US,M
2022,SE,FT,Data Engineer,207796,USD,207796,US,100,US,M
2022,SE,FT,Data Science Manager,253311,USD,253311,AU,100,AU,L
2022,EN,FT,Machine Learning Engineer,159672,USD,159672,US,0,US,L
2022,MI,FT,Data Engineer,198482,USD,198482,GB,100,GB,M
2022,MI,FT,Data Engineer,198935,USD,198935,GB,100,GB,M
2022,SE,FT,Data Scientist,216216,USD,216216,US,0,US,M
2022,SE,FT,Data Scientist,216161,USD,216161,US,0,US,M
2022,SE,FT,Data Analyst,221173,USD,221173,US,0,US,M
2022,SE,FT,Data Analyst,211750,USD,211750,US,0,US,M
2022,SE,FT,ML Engineer,236694,USD,236694,US,0,US,M
2022,SE,FT,ML Engineer,222173,USD,222173,US,0,US,M
2022,SE,FT,Data Science Manager,199647,USD,199647,US,100,US,M
2022,SE,FT,Data Science Manager,230006,USD,230006,US,100,US,M
2022,MI,FT,Data Engineer,155848,USD,155848,DE,50,DE,S
2022,MI,FT,AI Scientist,190742,USD,190742,IN,100,US,L
2022,MI,FT,Machine Learning Engineer,172064,USD,172064,GB,0,GB,M
2022,MI,FT,Machine Learning Engineer,188211,USD,188211,GB,0,GB,M
2022,MI,FT,AI Scientist,196229,USD,196229,US,0,US,M
2022,SE,FT,Data Analyst,236254,USD,236254,US,100,US,M
2022,SE,FT,Data Analyst,225228,USD,225228,US,100,US,M
2022,SE,FT,Data Analytics Manager,238365,USD,238365,US,100,US,M
2022,SE,FT,Data Analytics Manager,227395,USD,227395,US,100,US,M
2020,EN,FT,Data Scientist,106372,USD,106372,DE,0,DE,S
2022,MI,FT,Data Engineer,169460,USD,169460,GB,0,GB,M
2022,MI,FT,Data Engineer,162297,USD,162297,GB,0,GB,M
2022,SE,FT,Data Scientist,250025,USD,250025,US,100,US,L
2022,SE,FT,Data Scientist,256594,USD,256594,US,100,US,L
2022,SE,FT,Data Engineer,252141,USD,252141,US,100,US,L
2022,SE,FT,Data Engineer,248312,USD,248312,US,100,US,L
2022,SE,FT,Data Analyst,211161,USD,211161,US,0,US,M
2022,SE,FT,Data Analyst,229792,USD,229792,US,0,US,M
2022,SE,FT,Data Engineer,217508,USD,217508,US,100,US,M
2022,SE,FT,Data Engineer,242603,USD,242603,US,100,US,M
2022,MI,FT,Machine Learning Engineer,184884,USD,184884,FR,100,DE,M
2022,SE,FT,Data Analyst,213478,USD,213478,US,0,US,M
2022,SE,FT,Data Analyst,204914,USD,204914,US,0,US,M
2022,SE,FT,Data Scientist,228688,USD,228688,US,100,US,M
2022,SE,FT,Data Scientist,246393,USD,246393,US,100,US,M
2022,SE,FT,Machine Learning Engineer,233081,USD,233081,US,0,US,M
2022,SE,FT,Machine Learning Engineer,238630,USD,238630,US,0,US,M
2022,MI,FT,ETL Developer,191660,USD,191660,GR,0,GR,M
2022,MI,FT,ETL Developer,172168,USD,172168,GR,0,GR,M
2022,EX,FT,Lead Data Engineer,252334,USD,252334,CA,100,CA,S
2022,SE,FT,Data Engineer,223946,USD,223946,US,100,US,M
2022,SE,FT,Data Engineer,249252,USD,249252,US,100,US,M
2022,SE,FT,Data Architect,218751,USD,218751,US,100,US,M
2022,SE,FT,Data Architect,243814,USD,243814,US,100,US,M
2022,SE,FT,Data Engineer,244005,USD,244005,US,100,US,M
2022,SE,FT,Data Engineer,255235,USD,255235,US,100,US,M
2022,SE,FT,Data Analyst,227588,USD,227588,US,100,US,M
2022,SE,FT,Data Analyst,241040,USD,241040,US,100,US,M
2022,EX,FT,Head of Machine Learning,318354,USD,318354,IN,50,IN,L
2022,EN,FT,Machine Learning Engineer,169495,USD,169495,GB,100,GB,L
2022,SE,FT,Data Engineer,234896,USD,234896,US,100,US,L
2022,SE,FT,Data Engineer,230760,USD,230760,US,100,US,L
2022,MI,FT,Data Analyst,201044,USD,201044,GB,100,GB,M
2022,MI,FT,Data Analyst,169922,USD,169922,GB,100,GB,M
2022,MI,FT,Data Analyst,188036,USD,188036,ES,100,ES,M
2022,MI,FT,Data Analyst,197742,USD,197742,ES,100,ES,M
2022,MI,FT,Data Engineer,195520,USD,195520,ES,100,ES,M
2022,MI,FT,Data Engineer,198400,USD,198400,ES,100,ES,M
2022,MI,FT,Data Engineer,195965,USD,195965,GB,100,GB,M
2022,MI,FT,Data Engineer,208632,USD,208632,GB,100,GB,M
2022,MI,FT,Data Engineer,181882,USD,181882,GR,100,GR,M
2022,MI,FT,Data Engineer,185183,USD,185183,GR,100,GR,M
2022,SE,FT,Machine Learning Engineer,217636,USD,217636,US,0,US,M
2022,SE,FT,Machine Learning Engineer,236853,USD,236853,US,0,US,M
2022,MI,FT,Data Analyst,203294,USD,203294,GR,100,GR,M
2022,MI,FT,Data Analyst,197909,USD,197909,GR,100,GR,M
2022,MI,FT,Data Engineer,207488,USD,207488,GB,100,GB,M
2022,MI,FT,Data Engineer,179176,USD,179176,GB,100,GB,M
2022,SE,FT,Data Scientist,264688,USD,264688,US,0,US,L
2022,SE,FT,Data Scientist,262962,USD,262962,US,0,US,L
2022,MI,FT,Data Engineer,202119,USD,202119,ES,100,ES,M
2022,MI,FT,Data Engineer,214662,USD,214662,ES,100,ES,M
2022,SE,FT,Data Scientist,214838,USD,214838,US,100,US,M
2022,SE,FT,Data Scientist,228412,USD,228412,US,100,US,M
2022,MI,FT,Data Scientist,175884,USD,175884,GB,0,GB,M
2022,MI,FT,Data Scientist,193349,USD,193349,GB,0,GB,M
2022,MI,FT,Data Engineer,180709,USD,180709,GR,100,GR,M
2022,MI,FT,Data Engineer,202381,USD,202381,GR,100,GR,M
2022,MI,FT,Data Engineer,209731,USD,209731,GB,100,GB,M
2022,MI,FT,Data Engineer,201634,USD,201634,GB,100,GB,M
2021,MI,FT,Machine Learning Engineer,210301,USD,210301,IT,50,IT,L
2022,SE,FT,Data Science Engineer,242456,USD,242456,AR,100,MX,L
2022,MI,FT,Data Engineer,173147,USD,173147,US,0,US,M
2022,MI,FT,Data Engineer,198281,USD,198281,US,0,US,M
2022,MI,FT,Machine Learning Scientist,226743,USD,226743,US,100,US,L
2022,MI,FT,Machine Learning Scientist,216932,USD,216932,US,100,US,L
2022,MI,FT,Data Science Manager,189489,USD,189489,US,100,US,M
2022,MI,FT,Data Science Manager,170212,USD,170212,US,100,US,M
2022,SE,FT,Data Scientist,211861,USD,211861,US,0,US,M
2022,SE,FT,Data Scientist,247616,USD,247616,US,0,US,M
2022,MI,FT,Data Analyst,147148,USD,147148,US,0,US,S
2022,MI,FT,Data Analyst,164771,USD,164771,US,0,US,S
2022,SE,FT,Data Engineer,235378,USD,235378,US,0,US,M
2022,SE,FT,Data Engineer,208254,USD,208254,US,0,US,M
2022,EX,FT,Data Engineer,275514,USD,275514,US,100,US,M
2022,EX,FT,Data Engineer,284544,USD,284544,US,100,US,M
2022,MI,FT,Data Scientist,184849,USD,184849,GB,0,GB,M
2022,MI,FT,Data Scientist,219089,USD,219089,GB,0,GB,M
2022,MI,FT,Data Engineer,163295,USD,163295,GB,0,GB,M
2022,MI,FT,Data Engineer,195993,USD,195993,GB,0,GB,M
2022,SE,FT,Data Scientist,232628,USD,232628,US,100,US,M
2022,SE,FT,Data Scientist,243954,USD,243954,US,100,US,M
2022,SE,FT,Data Analyst,237790,USD,237790,US,100,US,M
2022,SE,FT,Data Analyst,223710,USD,223710,US,100,US,M
2022,SE,FT,Data Engineer,226045,USD,226045,US,0,US,M
2022,SE,FT,Data Engineer,201025,USD,201025,US,0,US,M
2022,SE,FT,Data Engineer,230532,USD,230532,US,0,US,M
2022,SE,FT,Data Engineer,226874,USD,226874,US,0,US,M
2022,SE,FT,Data Scientist,252356,USD,252356,US,0,US,L
2022,SE,FT,Data Scientist,257385,USD,257385,US,0,US,L
2022,MI,FT,Data Analyst,186907,USD,186907,US,0,US,M
2022,MI,FT,Data Analyst,184275,USD,184275,US,0,US,M
2022,SE,FT,Data Analyst,211936,USD,211936,US,0,US,M
2022,SE,FT,Data Analyst,213961,USD,213961,US,0,US,M
2022,SE,FT,Data Analyst,246727,USD,246727,US,100,US,M
2022,SE,FT,Data Analyst,249720,USD,249720,US,100,US,M
2022,MI,FT,Data Scientist,181845,USD,181845,US,0,US,M
2022,MI,FT,Data Scientist,185251,USD,185251,US,0,US,M
2022,MI,FT,Data Engineer,182454,USD,182454,US,100,US,M
2022,MI,FT,Data Engineer,207360,USD,207360,US,100,US,M
2022,SE,FT,Data Analyst,240477,USD,240477,US,100,US,M
2022,SE,FT,Data Analyst,255773,USD,255773,US,100,US,M
2022,SE,FT,Data Scientist,224169,USD,224169,US,100,US,M
2022,SE,FT,Data Scientist,230168,USD,230168,US,100,US,M
2022,SE,FT,Data Scientist,227474,USD,227474,GB,0,GB,M
2022,SE,FT,Data Scientist,232450,USD,232450,GB,0,GB,M
2022,SE,FT,Data Scientist,232114,USD,232114,US,100,US,M
2022,SE,FT,Data Scientist,224234,USD,224234,US,100,US,M
2022,EN,FT,Data Engineer,163867,USD,163867,GB,100,GB,M
2022,EN,FT,Data Engineer,161945,USD,161945,GB,100,GB,M
2022,EX,FT,Data Analyst,261514,USD,261514,US,100,US,M
2022,EX,FT,Data Analyst,288750,USD,288750,US,100,US,M
2022,SE,FT,Data Analyst,246529,USD,246529,US,100,US,M
2022,SE,FT,Data Analyst,234110,USD,234110,US,100,US,M
2022,SE,FT,Data Science Manager,235454,USD,235454,US,100,US,M
2022,SE,FT,Data Science Manager,241142,USD,241142,US,100,US,M
2022,SE,FT,Data Scientist,224368,USD,224368,US,100,US,M
2022,SE,FT,Data Scientist,235060,USD,235060,US,100,US,M
2022,SE,FT,Data Engineer,197494,USD,197494,GB,0,GB,M
2022,SE,FT,Data Engineer,233807,USD,233807,GB,0,GB,M
2022,SE,FT,Data Scientist,215979,USD,215979,US,100,US,M
2022,SE,FT,Data Scientist,252724,USD,252724,US,100,US,M
2022,SE,FT,Data Architect,229142,USD,229142,CA,100,CA,M
2022,SE,FT,Data Architect,230562,USD,230562,CA,100,CA,M
2022,SE,FT,Data Analyst,224974,USD,224974,CA,100,CA,M
2022,SE,FT,Data Analyst,229046,USD,229046,CA,100,CA,M
2022,SE,FT,Data Analyst,249506,USD,249506,CA,100,CA,M
2022,SE,FT,Data Analyst,202673,USD,202673,CA,100,CA,M
2022,SE,FT,Data Engineer,258609,USD,258609,US,0,US,L
2022,SE,FT,Data Engineer,247352,USD,247352,US,0,US,L
2022,SE,FT,Data Scientist,210228,USD,210228,US,0,US,M
2022,SE,FT,Data Scientist,211807,USD,211807,US,0,US,M
2022,MI,FT,Data Analyst,212598,USD,212598,US,100,US,M
2022,MI,FT,Data Analyst,181164,USD,181164,US,100,US,M
2022,SE,FT,Data Analyst,218672,USD,218672,US,100,US,M
2022,SE,FT,Data Analyst,246135,USD,246135,US,100,US,M
2022,SE,FT,Data Analyst,236558,USD,236558,US,100,US,M
2022,SE,FT,Data Analyst,221255,USD,221255,US,100,US,M
2022,SE,FT,Data Engineer,235897,USD,235897,US,100,US,M
2022,SE,FT,Data Engineer,221002,USD,221002,US,100,US,M
2022,SE,FT,Data Engineer,246497,USD,246497,US,100,US,M
2022,SE,FT,Data Engineer,246024,USD,246024,US,100,US,M
2022,SE,FT,Data Analyst,238878,USD,238878,US,100,US,M
2022,SE,FT,Data Analyst,236835,USD,236835,US,100,US,M
2022,SE,FT,Data Engineer,254415,USD,254415,US,100,US,M
2022,SE,FT,Data Engineer,233296,USD,233296,US,100,US,M
2022,EX,FT,Head of Data Science,261730,USD,261730,US,100,US,M
2022,EX,FT,Head of Data Science,281288,USD,281288,US,100,US,M
2022,EX,FT,Analytics Engineer,295409,USD,295409,US,100,US,M
2022,EX,FT,Analytics Engineer,258233,USD,258233,US,100,US,M
2022,SE,FT,Data Engineer,248966,USD,248966,US,100,US,L
2022,SE,FT,Data Engineer,258292,USD,258292,US,100,US,L
2022,SE,FT,Data Engineer,232653,USD,232653,US,100,US,M
2022,SE,FT,Data Engineer,221523,USD,221523,US,100,US,M
2022,SE,FT,Data Scientist,258150,USD,258150,US,0,US,L
2022,SE,FT,Data Scientist,272515,USD,272515,US,0,US,L
2022,SE,FT,Data Scientist,237051,USD,237051,US,100,US,M
2022,SE,FT,Data Scientist,223861,USD,223861,US,100,US,M
2022,SE,FT,Data Engineer,214729,USD,214729,US,100,US,M
2022,SE,FT,Data Engineer,236392,USD,236392,US,100,US,M
2022,SE,FT,Data Engineer,236534,USD,236534,US,0,US,M
2022,SE,FT,Data Engineer,228996,USD,228996,US,0,US,M
2022,SE,FT,Data Scientist,224671,USD,224671,US,0,US,M
2022,SE,FT,Data Scientist,217635,USD,217635,US,0,US,M
2022,SE,FT,Analytics Engineer,207305,USD,207305,US,0,US,M
2022,SE,FT,Analytics Engineer,230407,USD,230407,US,0,US,M
2022,SE,FT,Data Engineer,244255,USD,244255,US,100,US,M
2022,SE,FT,Data Engineer,214768,USD,214768,US,100,US,M
2022,SE,FT,Data Analyst,251560,USD,251560,US,100,US,M
2022,SE,FT,Data Analyst,239382,USD,239382,US,100,US,M
2022,SE,FT,Data Engineer,250079,USD,250079,US,100,US,M
2022,SE,FT,Data Engineer,217209,USD,217209,US,100,US,M
2022,SE,FT,Data Analyst,216125,USD,216125,US,100,US,M
2022,SE,FT,Data Analyst,230713,USD,230713,US,100,US,M
2022,MI,FT,Data Analyst,188527,USD,188527,CA,0,CA,M
2022,MI,FT,Data Analyst,204036,USD,204036,CA,0,CA,M
2022,SE,FT,Machine Learning Engineer,245365,USD,245365,US,100,US,M
2022,SE,FT,Machine Learning Engineer,233990,USD,233990,US,100,US,M
2022,SE,FT,Data Architect,220794,USD,220794,US,100,US,M
2022,SE,FT,Data Architect,247846,USD,247846,US,100,US,M
2022,SE,FT,Data Engineer,221734,USD,221734,US,100,US,M
2022,SE,FT,Data Engineer,252823,USD,252823,US,100,US,M
2022,MI,FT,Data Scientist,181290,USD,181290,US,0,US,M
2022,MI,FT,Data Scientist,203769,USD,203769,US,0,US,M
2022,SE,FT,Data Analyst,240639,USD,240639,US,100,US,M
2022,SE,FT,Data Analyst,230857,USD,230857,US,100,US,M
2022,MI,FT,Data Engineer,177072,USD,177072,US,0,US,M
2022,MI,FT,Data Engineer,179212,USD,179212,US,0,US,M
2022,SE,FT,Data Engineer,238435,USD,238435,US,100,US,M
2022,SE,FT,Data Engineer,234225,USD,234225,US,100,US,M
2022,MI,FT,Data Analyst,175380,USD,175380,GB,0,GB,M
2022,MI,FT,Data Analyst,180514,USD,180514,GB,0,GB,M
2022,SE,FT,Data Analyst,233442,USD,233442,US,100,US,M
2022,SE,FT,Data Analyst,206978,USD,206978,US,100,US,M
2022,SE,FT,Data Architect,238593,USD,238593,US,100,US,M
2022,SE,FT,Data Architect,221354,USD,221354,US,100,US,M
2022,SE,FT,Data Scientist,220872,USD,220872,US,100,US,M
2022,SE,FT,Data Scientist,214470,USD,214470,US,100,US,M
2022,SE,FT,Data Analytics Manager,211392,USD,211392,US,100,US,M
2022,SE,FT,Data Analytics Manager,216649,USD,216649,US,100,US,M
2022,SE,FT,Data Analyst,223999,USD,223999,US,100,US,M
2022,SE,FT,Data Analyst,255917,USD,255917,US,100,US,M
2022,MI,FT,Data Scientist,188395,USD,188395,US,100,US,M
2022,MI,FT,Data Scientist,196831,USD,196831,US,100,US,M
2022,EN,FT,Data Analyst,147301,USD,147301,CA,0,CA,M
2022,EN,FT,Data Analyst,144071,USD,144071,CA,0,CA,M
2022,SE,FT,Data Engineer,232371,USD,232371,US,100,US,M
2022,SE,FT,Data Engineer,218969,USD,218969,US,100,US,M
2022,SE,FT,Data Analyst,239895,USD,239895,US,0,US,M
2022,SE,FT,Data Analyst,244166,USD,244166,US,0,US,M
2022,SE,FT,Data Scientist,214526,USD,214526,US,100,US,M
2022,SE,FT,Data Scientist,222422,USD,222422,US,100,US,M
2022,SE,FT,Data Scientist,231345,USD,231345,US,100,US,M
2022,SE,FT,Data Scientist,223136,USD,223136,US,100,US,M
2022,SE,FT,Data Scientist,240766,USD,240766,US,100,US,M
2022,SE,FT,Data Scientist,225968,USD,225968,US,100,US,M
2022,SE,FT,Data Analyst,258457,USD,258457,US,100,US,M
2022,SE,FT,Data Analyst,246773,USD,246773,US,100,US,M
2022,SE,FT,Data Scientist,237248,USD,237248,US,100,US,M
2022,SE,FT,Data Scientist,247012,USD,247012,US,100,US,M
2022,SE,FT,Data Analyst,245758,USD,245758,US,100,US,M
2022,SE,FT,Data Analyst,225738,USD,225738,US,100,US,M
2022,SE,FT,Data Engineer,223514,USD,223514,US,100,US,M
2022,SE,FT,Data Engineer,234236,USD,234236,US,100,US,M
2022,SE,FT,Data Analyst,242830,USD,242830,US,100,US,M
2022,SE,FT,Data Analyst,234167,USD,234167,US,100,US,M
2022,SE,FT,Data Engineer,214393,USD,214393,US,100,US,M
2022,SE,FT,Data Engineer,223674,USD,223674,US,100,US,M
2022,SE,FT,Data Analyst,231613,USD,231613,US,100,US,M
2022,SE,FT,Data Analyst,231592,USD,231592,US,100,US,M
2022,SE,FT,Data Analyst,256148,USD,256148,US,100,US,M
2022,SE,FT,Data Analyst,215883,USD,215883,US,100,US,M
2022,SE,FT,Data Scientist,240761,USD,240761,US,100,US,M
2022,SE,FT,Data Scientist,252553,USD,252553,US,100,US,M
2022,MI,FT,Data Analyst,219732,USD,219732,US,100,US,M
2022,MI,FT,Data Analyst,187651,USD,187651,US,100,US,M
2022,SE,FT,Data Scientist,240591,USD,240591,US,100,US,M
2022,SE,FT,Data Scientist,241530,USD,241530,US,100,US,M
2022,MI,FT,Data Scientist,187043,USD,187043,GB,0,GB,M
2022,MI,FT,Data Scientist,183514,USD,183514,GB,0,GB,M
2022,SE,FT,Machine Learning Engineer,242126,USD,242126,US,100,US,M
2022,SE,FT,Machine Learning Engineer,206540,USD,206540,US,100,US,M
2022,MI,FT,Data Scientist,202877,USD,202877,US,100,US,M
2022,MI,FT,Data Scientist,196212,USD,196212,US,100,US,M
2022,SE,FT,Machine Learning Engineer,214232,USD,214232,AE,100,AE,S
2022,SE,FT,Machine Learning Engineer,241439,USD,241439,AE,100,AE,S
2022,EX,FT,Data Engineer,265208,USD,265208,US,100,US,M
2022,EX,FT,Data Engineer,268467,USD,268467,US,100,US,M
2022,SE,FT,Data Engineer,257176,USD,257176,US,100,US,M
2022,SE,FT,Data Engineer,223324,USD,223324,US,100,US,M
2022,SE,FT,Data Scientist,228104,USD,228104,US,100,US,M
2022,SE,FT,Data Scientist,232937,USD,232937,US,100,US,M
2022,SE,FT,Data Engineer,243379,USD,243379,US,100,US,M
2022,SE,FT,Data Engineer,235791,USD,235791,US,100,US,M
2022,MI,FT,Machine Learning Developer,181302,USD,181302,CA,100,CA,M
2020,SE,FT,Machine Learning Manager,235719,USD,235719,CA,50,CA,L
2022,EX,FT,Director of Data Science,283018,USD,283018,CA,50,CA,L
2022,MI,FT,Machine Learning Engineer,175974,USD,175974,US,100,US,S
2022,MI,FT,Business Data Analyst,196805,USD,196805,IN,100,IN,M
2022,MI,FT,Data Scientist,219713,USD,219713,IN,100,IN,L
2022,MI,FT,Machine Learning Infrastructure Engineer,190707,USD,190707,PT,50,PT,L
2022,MI,PT,Data Engineer,221055,USD,221055,DE,50,DE,L
2022,EN,FT,Data Scientist,157728,USD,157728,IN,100,IN,M
2022,MI,FT,Applied Machine Learning Scientist,227299,USD,227299,BO,100,US,L
